feedback_id,user_id,feedback_timestamp,rating_1_to_5,sentiment_label,barrier_category,free_text_feedback,feature_name,would_recommend_flag
FB000204,U00170,2026-04-18 12:22:31,3,Negative,Low output quality,The output from Meeting Notes needed a lot of editing before it was usable.,Meeting Notes,False
FB000205,U00170,2026-06-18 17:15:49,-1,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB000206,U00172,2026-06-14 17:02:22,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB000207,U00172,2026-04-10 13:49:16,4,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB000208,U00175,2026-04-14 17:11:35,2,Negative,Lack of relevant training,,Chat and Research,True
FB000209,U00175,2026-05-26 14:24:05,2,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Prompt Library,False
FB000210,U00176,2026-06-10 18:27:52,3,Neutral,Hard to find the right feature,It took me a while to figure out that Northstar Assist was the right tool for what I needed.,,True
FB000211,U00176,2026-05-04 21:09:35,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB000212,U00180,2026-03-10 09:30:14,5,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB000213,U00182,2026-05-27 10:39:55,3,Neutral,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,False
FB000214,U00183,2026-05-15 10:21:06,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB000215,U00183,2026-04-25 17:02:52,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB000216,U00184,2026-06-18 14:33:29,2,Negative,Lack of relevant training,The training I received didn't cover how Drafting Assistant applies to my day-to-day role.,Drafting Assistant,True
FB000217,U00184,2026-06-18 11:47:55,2,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB000218,U00184,2026-06-08 21:07:39,3,Neutral,Unsure what use cases are allowed,,Knowledge Search,False
FB000219,U00185,2026-06-09 09:25:15,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB000220,U00185,2026-03-07 10:22:59,3,Neutral,Lack of relevant training,The training I received didn't cover how Chat and Research applies to my day-to-day role.,Chat and Research,False
FB000221,U00185,2026-06-06 16:21:38,3,Neutral,Lack of relevant training,The training I received didn't cover how Prompt Library applies to my day-to-day role.,Prompt Library,True
FB000222,U00187,2026-05-04 15:37:40,3,Neutral,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB000223,U00187,2026-06-18 21:31:07,4,Positive,Lack of relevant training,The training I received didn't cover how Prompt Library applies to my day-to-day role.,Prompt Library,True
FB000224,U00188,2026-06-01 10:26:37,4,Positive,Low output quality,Northstar Assist sometimes gives generic answers that don't fit our context.,,True
FB000225,U00189,2026-03-05 18:51:12,3,Neutral,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB000226,U00189,2026-02-13 15:31:46,2,Negative,No time to learn,,Data Analysis,False
FB000227,U00189,2026-04-29 16:49:59,4,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB000228,U00190,2026-01-17 13:47:12,3,Neutral,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB000229,U00192,2026-06-14 12:05:52,3,Neutral,Lack of relevant training,The training I received didn't cover how Meeting Notes applies to my day-to-day role.,Meeting Notes,False
FB000230,U00192,2026-06-18 08:32:18,2,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Knowledge Search for in client-facing work.,Knowledge Search,True
FB000231,U00193,2026-04-18 11:51:41,3,Neutral,Tool performance issue,Drafting Assistant was slow to respond a few times this week.,Drafting Assistant,True
FB000232,U00195,2026-04-28 14:06:06,1,Negative,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Knowledge Search,False
FB000233,U00196,2026-04-20 16:31:09,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Prompt Library,True
FB000234,U00197,2026-03-03 21:46:12,3,Neutral,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB000235,U00197,2026-03-25 13:34:29,4,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
FB000236,U00199,2026-02-01 12:32:18,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB000237,U00200,2026-02-24 10:11:21,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB000238,U00200,2026-05-13 09:01:11,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Meeting Notes,True
FB000239,U00201,2026-06-13 15:49:19,5,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB000240,U00201,2026-02-27 10:08:42,5,Positive,No barrier reported,,Meeting Notes,True
FB000241,U00201,2026-06-12 21:00:54,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB000242,U00202,2026-06-02 16:14:06,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,True
FB000243,U00202,2026-06-15 18:33:53,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Chat and Research for in client-facing work.,Chat and Research,True
FB000244,U00202,2026-06-03 09:28:06,2,Negative,Tool performance issue,Chat and Research was slow to respond a few times this week.,Chat and Research,False
FB000245,U00203,2026-06-15 08:35:05,5,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB000246,U00203,2026-05-25 08:51:13,5,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
FB000247,U00204,2026-06-01 14:46:45,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB000248,U00205,2026-06-13 17:58:11,4,Positive,Privacy or compliance concern,I'm cautious about what data I put into Knowledge Search given compliance requirements.,Knowledge Search,True
FB000249,U00205,2026-06-03 14:36:31,4,Positive,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Prompt Library,True
FB000250,U00206,2026-04-25 17:05:53,4,Positive,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,True
FB000251,U00206,2026-06-04 20:26:02,5,Positive,Privacy or compliance concern,I'm cautious about what data I put into Document Summarization given compliance requirements.,Document Summarization,False
FB000252,U00207,2026-05-04 21:24:58,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Knowledge Search.,Knowledge Search,True
FB000253,U00207,2026-05-16 12:02:01,5,Positive,Low output quality,Document Summarization sometimes gives generic answers that don't fit our context.,Document Summarization,True
FB000254,U00207,2026-05-26 14:54:26,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Chat and Research.,Chat and Research,True
FB000255,U00209,2026-05-09 14:12:06,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Prompt Library.",Prompt Library,True
FB000256,U00209,2026-05-21 10:55:56,3,Neutral,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,False
FB000257,U00209,2026-05-26 14:26:10,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,True
FB000258,U00210,2026-01-17 17:26:16,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB000259,U00210,2026-05-21 15:12:41,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB000260,U00210,2026-06-10 08:34:21,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB000261,U00211,2026-06-14 08:50:12,2,Negative,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,False
FB000262,U00211,2026-06-13 11:18:12,3,Neutral,Low output quality,Chat and Research sometimes gives generic answers that don't fit our context.,Chat and Research,False
FB000263,U00211,2026-03-22 14:54:56,4,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Chat and Research existed until a colleague mentioned it.,Chat and Research,True
FB000264,U00215,2026-06-13 15:36:20,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Chat and Research.,Chat and Research,False
FB000265,U00216,2026-03-04 12:23:56,1,Negative,Lack of relevant training,The training I received didn't cover how Drafting Assistant applies to my day-to-day role.,Drafting Assistant,False
FB000266,U00216,2026-02-13 12:50:31,4,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB000267,U00220,2026-06-10 17:47:08,4,Positive,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Code Assistant,True
FB000268,U00221,2026-05-10 10:49:22,3,Neutral,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB000269,U00222,2026-05-20 08:24:50,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,False
FB000270,U00224,2026-05-22 16:30:08,3,Neutral,Low output quality,Chat and Research sometimes gives generic answers that don't fit our context.,Chat and Research,False
FB000271,U00224,2026-04-14 12:18:15,2,Negative,Low output quality,The output from Northstar Assist needed a lot of editing before it was usable.,,False
FB000272,U00224,2026-06-06 15:29:56,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Meeting Notes.,Meeting Notes,False
FB000273,U00225,2026-02-07 22:06:07,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB000274,U00226,2026-06-14 08:02:28,5,Positive,Hard to find the right feature,It took me a while to figure out that Knowledge Search was the right tool for what I needed.,Knowledge Search,True
FB000275,U00226,2026-03-22 14:00:02,4,Positive,Low output quality,Code Assistant sometimes gives generic answers that don't fit our context.,Code Assistant,True
FB000276,U00228,2026-02-03 11:04:45,3,Neutral,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,False
FB000277,U00228,2026-03-09 15:43:10,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB000278,U00228,2026-02-15 14:29:19,5,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB000279,U00229,2026-03-11 10:19:23,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Chat and Research is approved for use with client information.,Chat and Research,False
